nearest_station_id,nearest_station_name,Date,Time,Vehiculos,Time_single,Datetime
10,PS 314,04/11/2018,10:00-11:00PM,153,23:00:00,2018-04-11 23:00:00
10,PS 314,04/12/2018,10:00-11:00PM,180,23:00:00,2018-04-12 23:00:00
10,PS 314,04/13/2018,10:00-11:00PM,243,23:00:00,2018-04-13 23:00:00
10,PS 314,04/14/2018,10:00-11:00PM,275,23:00:00,2018-04-14 23:00:00
10,PS 314,04/15/2018,10:00-11:00PM,130,23:00:00,2018-04-15 23:00:00
10,PS 314,09/09/2017,10:00-11:00PM,1724,23:00:00,2017-09-09 23:00:00
10,PS 314,09/10/2017,10:00-11:00PM,1463,23:00:00,2017-09-10 23:00:00
10,PS 314,09/11/2017,10:00-11:00PM,1258,23:00:00,2017-09-11 23:00:00
10,PS 314,09/12/2017,10:00-11:00PM,1254,23:00:00,2017-09-12 23:00:00
10,PS 314,09/13/2017,10:00-11:00PM,1270,23:00:00,2017-09-13 23:00:00
10,PS 314,09/14/2017,10:00-11:00PM,1335,23:00:00,2017-09-14 23:00:00
10,PS 314,09/15/2017,10:00-11:00PM,1490,23:00:00,2017-09-15 23:00:00
10,PS 314,09/16/2017,10:00-11:00PM,1679,23:00:00,2017-09-16 23:00:00
10,PS 314,09/17/2017,10:00-11:00PM,1407,23:00:00,2017-09-17 23:00:00
10,PS 314,09/23/2017,10:00-11:00PM,1412,23:00:00,2017-09-23 23:00:00
10,PS 314,09/24/2017,10:00-11:00PM,1351,23:00:00,2017-09-24 23:00:00
10,PS 314,09/25/2017,10:00-11:00PM,1249,23:00:00,2017-09-25 23:00:00
10,PS 314,09/26/2017,10:00-11:00PM,1309,23:00:00,2017-09-26 23:00:00
10,PS 314,09/27/2017,10:00-11:00PM,1242,23:00:00,2017-09-27 23:00:00
10,PS 314,09/28/2017,10:00-11:00PM,1312,23:00:00,2017-09-28 23:00:00
10,PS 314,09/29/2017,10:00-11:00PM,1240,23:00:00,2017-09-29 23:00:00
10,PS 314,09/30/2017,10:00-11:00PM,1324,23:00:00,2017-09-30 23:00:00
10,PS 314,10/01/2017,10:00-11:00PM,1248,23:00:00,2017-10-01 23:00:00
10,PS 314,10/21/2017,10:00-11:00PM,1288,23:00:00,2017-10-21 23:00:00
10,PS 314,10/22/2017,10:00-11:00PM,1016,23:00:00,2017-10-22 23:00:00
10,PS 314,10/23/2017,10:00-11:00PM,1000,23:00:00,2017-10-23 23:00:00
10,PS 314,10/24/2017,10:00-11:00PM,1062,23:00:00,2017-10-24 23:00:00
10,PS 314,10/25/2017,10:00-11:00PM,1084,23:00:00,2017-10-25 23:00:00
10,PS 314,10/26/2017,10:00-11:00PM,1086,23:00:00,2017-10-26 23:00:00
10,PS 314,10/27/2017,10:00-11:00PM,1124,23:00:00,2017-10-27 23:00:00
10,PS 314,10/28/2017,10:00-11:00PM,3987,23:00:00,2017-10-28 23:00:00
10,PS 314,10/29/2017,10:00-11:00PM,2544,23:00:00,2017-10-29 23:00:00
10,PS 314,10/30/2017,10:00-11:00PM,1937,23:00:00,2017-10-30 23:00:00
10,PS 314,10/31/2017,10:00-11:00PM,2169,23:00:00,2017-10-31 23:00:00
10,PS 314,11/01/2017,10:00-11:00PM,2027,23:00:00,2017-11-01 23:00:00
10,PS 314,11/02/2017,10:00-11:00PM,2373,23:00:00,2017-11-02 23:00:00
10,PS 314,11/03/2017,10:00-11:00PM,2220,23:00:00,2017-11-03 23:00:00
10,PS 314,11/04/2017,10:00-11:00PM,2535,23:00:00,2017-11-04 23:00:00
10,PS 314,11/05/2017,10:00-11:00PM,1788,23:00:00,2017-11-05 23:00:00
10,PS 314,11/06/2017,10:00-11:00PM,94,23:00:00,2017-11-06 23:00:00
10,PS 314,11/07/2017,10:00-11:00PM,112,23:00:00,2017-11-07 23:00:00
10,PS 314,11/08/2017,10:00-11:00PM,87,23:00:00,2017-11-08 23:00:00
10,PS 314,11/09/2017,10:00-11:00PM,99,23:00:00,2017-11-09 23:00:00
10,PS 314,11/10/2017,10:00-11:00PM,109,23:00:00,2017-11-10 23:00:00
10,PS 314,11/11/2017,10:00-11:00PM,5510,23:00:00,2017-11-11 23:00:00
10,PS 314,11/12/2017,10:00-11:00PM,4481,23:00:00,2017-11-12 23:00:00
10,PS 314,11/13/2017,10:00-11:00PM,4347,23:00:00,2017-11-13 23:00:00
10,PS 314,11/14/2017,10:00-11:00PM,4832,23:00:00,2017-11-14 23:00:00
10,PS 314,11/15/2017,10:00-11:00PM,4882,23:00:00,2017-11-15 23:00:00
10,PS 314,11/16/2017,10:00-11:00PM,5068,23:00:00,2017-11-16 23:00:00
10,PS 314,11/17/2017,10:00-11:00PM,4621,23:00:00,2017-11-17 23:00:00
10,PS 314,11/18/2017,10:00-11:00PM,5072,23:00:00,2017-11-18 23:00:00
10,PS 314,11/19/2017,10:00-11:00PM,4380,23:00:00,2017-11-19 23:00:00
13,Maspeth,03/04/2017,10:00-11:00PM,700,23:00:00,2017-03-04 23:00:00
13,Maspeth,03/05/2017,10:00-11:00PM,372,23:00:00,2017-03-05 23:00:00
13,Maspeth,03/06/2017,10:00-11:00PM,416,23:00:00,2017-03-06 23:00:00
13,Maspeth,03/07/2017,10:00-11:00PM,454,23:00:00,2017-03-07 23:00:00
13,Maspeth,03/08/2017,10:00-11:00PM,470,23:00:00,2017-03-08 23:00:00
13,Maspeth,03/09/2017,10:00-11:00PM,436,23:00:00,2017-03-09 23:00:00
13,Maspeth,03/10/2017,10:00-11:00PM,582,23:00:00,2017-03-10 23:00:00
13,Maspeth,03/11/2017,10:00-11:00PM,620,23:00:00,2017-03-11 23:00:00
13,Maspeth,03/12/2017,10:00-11:00PM,420,23:00:00,2017-03-12 23:00:00
13,Maspeth,09/09/2017,10:00-11:00PM,936,23:00:00,2017-09-09 23:00:00
13,Maspeth,09/10/2017,10:00-11:00PM,670,23:00:00,2017-09-10 23:00:00
13,Maspeth,09/11/2017,10:00-11:00PM,597,23:00:00,2017-09-11 23:00:00
13,Maspeth,09/12/2017,10:00-11:00PM,664,23:00:00,2017-09-12 23:00:00
13,Maspeth,09/13/2017,10:00-11:00PM,657,23:00:00,2017-09-13 23:00:00
13,Maspeth,09/14/2017,10:00-11:00PM,743,23:00:00,2017-09-14 23:00:00
13,Maspeth,09/15/2017,10:00-11:00PM,906,23:00:00,2017-09-15 23:00:00
13,Maspeth,09/16/2017,10:00-11:00PM,955,23:00:00,2017-09-16 23:00:00
13,Maspeth,09/17/2017,10:00-11:00PM,680,23:00:00,2017-09-17 23:00:00
13,Maspeth,09/23/2017,10:00-11:00PM,1206,23:00:00,2017-09-23 23:00:00
13,Maspeth,09/24/2017,10:00-11:00PM,811,23:00:00,2017-09-24 23:00:00
13,Maspeth,09/25/2017,10:00-11:00PM,753,23:00:00,2017-09-25 23:00:00
13,Maspeth,09/26/2017,10:00-11:00PM,730,23:00:00,2017-09-26 23:00:00
13,Maspeth,09/27/2017,10:00-11:00PM,853,23:00:00,2017-09-27 23:00:00
13,Maspeth,09/28/2017,10:00-11:00PM,826,23:00:00,2017-09-28 23:00:00
13,Maspeth,09/29/2017,10:00-11:00PM,977,23:00:00,2017-09-29 23:00:00
13,Maspeth,09/30/2017,10:00-11:00PM,4468,23:00:00,2017-09-30 23:00:00
13,Maspeth,10/01/2017,10:00-11:00PM,3297,23:00:00,2017-10-01 23:00:00
13,Maspeth,10/02/2017,10:00-11:00PM,2391,23:00:00,2017-10-02 23:00:00
13,Maspeth,10/03/2017,10:00-11:00PM,2612,23:00:00,2017-10-03 23:00:00
13,Maspeth,10/04/2017,10:00-11:00PM,2577,23:00:00,2017-10-04 23:00:00
13,Maspeth,10/05/2017,10:00-11:00PM,2730,23:00:00,2017-10-05 23:00:00
13,Maspeth,10/06/2017,10:00-11:00PM,3244,23:00:00,2017-10-06 23:00:00
13,Maspeth,10/07/2017,10:00-11:00PM,3051,23:00:00,2017-10-07 23:00:00
13,Maspeth,10/08/2017,10:00-11:00PM,2562,23:00:00,2017-10-08 23:00:00
24,IS 52,01/20/2018,10:00-11:00PM,821,23:00:00,2018-01-20 23:00:00
24,IS 52,01/21/2018,10:00-11:00PM,555,23:00:00,2018-01-21 23:00:00
24,IS 52,01/22/2018,10:00-11:00PM,491,23:00:00,2018-01-22 23:00:00
24,IS 52,01/23/2018,10:00-11:00PM,514,23:00:00,2018-01-23 23:00:00
24,IS 52,01/24/2018,10:00-11:00PM,545,23:00:00,2018-01-24 23:00:00
24,IS 52,01/25/2018,10:00-11:00PM,571,23:00:00,2018-01-25 23:00:00
24,IS 52,01/26/2018,10:00-11:00PM,642,23:00:00,2018-01-26 23:00:00
24,IS 52,01/27/2018,10:00-11:00PM,782,23:00:00,2018-01-27 23:00:00
24,IS 52,01/28/2018,10:00-11:00PM,603,23:00:00,2018-01-28 23:00:00
24,IS 52,09/23/2017,10:00-11:00PM,71,23:00:00,2017-09-23 23:00:00
24,IS 52,09/24/2017,10:00-11:00PM,57,23:00:00,2017-09-24 23:00:00
24,IS 52,09/25/2017,10:00-11:00PM,56,23:00:00,2017-09-25 23:00:00
24,IS 52,09/26/2017,10:00-11:00PM,77,23:00:00,2017-09-26 23:00:00
24,IS 52,09/27/2017,10:00-11:00PM,81,23:00:00,2017-09-27 23:00:00
24,IS 52,09/28/2017,10:00-11:00PM,88,23:00:00,2017-09-28 23:00:00
24,IS 52,09/29/2017,10:00-11:00PM,108,23:00:00,2017-09-29 23:00:00
24,IS 52,09/30/2017,10:00-11:00PM,1230,23:00:00,2017-09-30 23:00:00
24,IS 52,10/01/2017,10:00-11:00PM,895,23:00:00,2017-10-01 23:00:00
24,IS 52,10/02/2017,10:00-11:00PM,669,23:00:00,2017-10-02 23:00:00
24,IS 52,10/03/2017,10:00-11:00PM,733,23:00:00,2017-10-03 23:00:00
24,IS 52,10/04/2017,10:00-11:00PM,729,23:00:00,2017-10-04 23:00:00
24,IS 52,10/05/2017,10:00-11:00PM,810,23:00:00,2017-10-05 23:00:00
24,IS 52,10/06/2017,10:00-11:00PM,1096,23:00:00,2017-10-06 23:00:00
24,IS 52,10/07/2017,10:00-11:00PM,1140,23:00:00,2017-10-07 23:00:00
24,IS 52,10/08/2017,10:00-11:00PM,911,23:00:00,2017-10-08 23:00:00
25,Millbrook,04/07/2018,10:00-11:00PM,474,23:00:00,2018-04-07 23:00:00
25,Millbrook,04/08/2018,10:00-11:00PM,351,23:00:00,2018-04-08 23:00:00
25,Millbrook,04/09/2018,10:00-11:00PM,319,23:00:00,2018-04-09 23:00:00
25,Millbrook,04/10/2018,10:00-11:00PM,375,23:00:00,2018-04-10 23:00:00
25,Millbrook,04/11/2018,10:00-11:00PM,321,23:00:00,2018-04-11 23:00:00
25,Millbrook,04/12/2018,10:00-11:00PM,332,23:00:00,2018-04-12 23:00:00
25,Millbrook,04/13/2018,10:00-11:00PM,441,23:00:00,2018-04-13 23:00:00
25,Millbrook,04/14/2018,10:00-11:00PM,434,23:00:00,2018-04-14 23:00:00
25,Millbrook,04/15/2018,10:00-11:00PM,272,23:00:00,2018-04-15 23:00:00
34,White Plains,03/03/2018,10:00-11:00PM,859,23:00:00,2018-03-03 23:00:00
34,White Plains,03/04/2018,10:00-11:00PM,695,23:00:00,2018-03-04 23:00:00
34,White Plains,03/05/2018,10:00-11:00PM,587,23:00:00,2018-03-05 23:00:00
34,White Plains,03/06/2018,10:00-11:00PM,717,23:00:00,2018-03-06 23:00:00
34,White Plains,03/07/2018,10:00-11:00PM,289,23:00:00,2018-03-07 23:00:00
34,White Plains,03/08/2018,10:00-11:00PM,703,23:00:00,2018-03-08 23:00:00
34,White Plains,03/09/2018,10:00-11:00PM,956,23:00:00,2018-03-09 23:00:00
34,White Plains,03/10/2018,10:00-11:00PM,920,23:00:00,2018-03-10 23:00:00
34,White Plains,03/12/2018,10:00-11:00PM,644,23:00:00,2018-03-12 23:00:00
34,White Plains,03/13/2018,10:00-11:00PM,667,23:00:00,2018-03-13 23:00:00
34,White Plains,03/14/2018,10:00-11:00PM,707,23:00:00,2018-03-14 23:00:00
34,White Plains,03/15/2018,10:00-11:00PM,772,23:00:00,2018-03-15 23:00:00
34,White Plains,09/23/2017,10:00-11:00PM,653,23:00:00,2017-09-23 23:00:00
34,White Plains,09/24/2017,10:00-11:00PM,509,23:00:00,2017-09-24 23:00:00
34,White Plains,09/25/2017,10:00-11:00PM,481,23:00:00,2017-09-25 23:00:00
34,White Plains,09/26/2017,10:00-11:00PM,513,23:00:00,2017-09-26 23:00:00
34,White Plains,09/27/2017,10:00-11:00PM,484,23:00:00,2017-09-27 23:00:00
34,White Plains,09/28/2017,10:00-11:00PM,525,23:00:00,2017-09-28 23:00:00
34,White Plains,09/29/2017,10:00-11:00PM,695,23:00:00,2017-09-29 23:00:00
34,White Plains,09/30/2017,10:00-11:00PM,630,23:00:00,2017-09-30 23:00:00
34,White Plains,10/01/2017,10:00-11:00PM,484,23:00:00,2017-10-01 23:00:00
46,Babylon,09/23/2017,10:00-11:00PM,764,23:00:00,2017-09-23 23:00:00
46,Babylon,09/24/2017,10:00-11:00PM,604,23:00:00,2017-09-24 23:00:00
46,Babylon,09/25/2017,10:00-11:00PM,454,23:00:00,2017-09-25 23:00:00
46,Babylon,09/26/2017,10:00-11:00PM,496,23:00:00,2017-09-26 23:00:00
46,Babylon,09/27/2017,10:00-11:00PM,457,23:00:00,2017-09-27 23:00:00
46,Babylon,09/28/2017,10:00-11:00PM,516,23:00:00,2017-09-28 23:00:00
46,Babylon,09/29/2017,10:00-11:00PM,625,23:00:00,2017-09-29 23:00:00
46,Babylon,09/30/2017,10:00-11:00PM,706,23:00:00,2017-09-30 23:00:00
46,Babylon,10/01/2017,10:00-11:00PM,618,23:00:00,2017-10-01 23:00:00
53,Eisenhower Park,09/23/2017,10:00-11:00PM,343,23:00:00,2017-09-23 23:00:00
53,Eisenhower Park,09/24/2017,10:00-11:00PM,271,23:00:00,2017-09-24 23:00:00
53,Eisenhower Park,09/25/2017,10:00-11:00PM,268,23:00:00,2017-09-25 23:00:00
53,Eisenhower Park,09/26/2017,10:00-11:00PM,266,23:00:00,2017-09-26 23:00:00
53,Eisenhower Park,09/27/2017,10:00-11:00PM,280,23:00:00,2017-09-27 23:00:00
53,Eisenhower Park,09/28/2017,10:00-11:00PM,200,23:00:00,2017-09-28 23:00:00
53,Eisenhower Park,09/29/2017,10:00-11:00PM,317,23:00:00,2017-09-29 23:00:00
53,Eisenhower Park,09/30/2017,10:00-11:00PM,345,23:00:00,2017-09-30 23:00:00
53,Eisenhower Park,10/01/2017,10:00-11:00PM,257,23:00:00,2017-10-01 23:00:00
53,Eisenhower Park,10/07/2017,10:00-11:00PM,114,23:00:00,2017-10-07 23:00:00
53,Eisenhower Park,10/08/2017,10:00-11:00PM,154,23:00:00,2017-10-08 23:00:00
53,Eisenhower Park,10/09/2017,10:00-11:00PM,246,23:00:00,2017-10-09 23:00:00
53,Eisenhower Park,10/10/2017,10:00-11:00PM,120,23:00:00,2017-10-10 23:00:00
53,Eisenhower Park,10/11/2017,10:00-11:00PM,98,23:00:00,2017-10-11 23:00:00
53,Eisenhower Park,10/12/2017,10:00-11:00PM,151,23:00:00,2017-10-12 23:00:00
53,Eisenhower Park,10/13/2017,10:00-11:00PM,122,23:00:00,2017-10-13 23:00:00
53,Eisenhower Park,10/14/2017,10:00-11:00PM,105,23:00:00,2017-10-14 23:00:00
53,Eisenhower Park,10/15/2017,10:00-11:00PM,174,23:00:00,2017-10-15 23:00:00
53,Eisenhower Park,10/21/2017,10:00-11:00PM,37,23:00:00,2017-10-21 23:00:00
53,Eisenhower Park,10/22/2017,10:00-11:00PM,49,23:00:00,2017-10-22 23:00:00
53,Eisenhower Park,10/23/2017,10:00-11:00PM,37,23:00:00,2017-10-23 23:00:00
53,Eisenhower Park,10/24/2017,10:00-11:00PM,27,23:00:00,2017-10-24 23:00:00
53,Eisenhower Park,10/25/2017,10:00-11:00PM,36,23:00:00,2017-10-25 23:00:00
53,Eisenhower Park,10/26/2017,10:00-11:00PM,45,23:00:00,2017-10-26 23:00:00
53,Eisenhower Park,10/27/2017,10:00-11:00PM,41,23:00:00,2017-10-27 23:00:00
53,Eisenhower Park,10/28/2017,10:00-11:00PM,39,23:00:00,2017-10-28 23:00:00
53,Eisenhower Park,10/29/2017,10:00-11:00PM,36,23:00:00,2017-10-29 23:00:00
53,Eisenhower Park,11/04/2017,10:00-11:00PM,756,23:00:00,2017-11-04 23:00:00
53,Eisenhower Park,11/05/2017,10:00-11:00PM,435,23:00:00,2017-11-05 23:00:00
53,Eisenhower Park,11/06/2017,10:00-11:00PM,571,23:00:00,2017-11-06 23:00:00
53,Eisenhower Park,11/07/2017,10:00-11:00PM,498,23:00:00,2017-11-07 23:00:00
53,Eisenhower Park,11/08/2017,10:00-11:00PM,648,23:00:00,2017-11-08 23:00:00
53,Eisenhower Park,11/09/2017,10:00-11:00PM,682,23:00:00,2017-11-09 23:00:00
53,Eisenhower Park,11/10/2017,10:00-11:00PM,707,23:00:00,2017-11-10 23:00:00
53,Eisenhower Park,11/11/2017,10:00-11:00PM,1102,23:00:00,2017-11-11 23:00:00
53,Eisenhower Park,11/12/2017,10:00-11:00PM,637,23:00:00,2017-11-12 23:00:00
53,Eisenhower Park,11/13/2017,10:00-11:00PM,243,23:00:00,2017-11-13 23:00:00
53,Eisenhower Park,11/14/2017,10:00-11:00PM,254,23:00:00,2017-11-14 23:00:00
53,Eisenhower Park,11/15/2017,10:00-11:00PM,241,23:00:00,2017-11-15 23:00:00
53,Eisenhower Park,11/16/2017,10:00-11:00PM,354,23:00:00,2017-11-16 23:00:00
53,Eisenhower Park,11/17/2017,10:00-11:00PM,254,23:00:00,2017-11-17 23:00:00
53,Eisenhower Park,11/18/2017,10:00-11:00PM,308,23:00:00,2017-11-18 23:00:00
53,Eisenhower Park,11/19/2017,10:00-11:00PM,259,23:00:00,2017-11-19 23:00:00
57,NYBG,04/07/2018,10:00-11:00PM,4509,23:00:00,2018-04-07 23:00:00
57,NYBG,04/08/2018,10:00-11:00PM,3090,23:00:00,2018-04-08 23:00:00
57,NYBG,04/09/2018,10:00-11:00PM,2985,23:00:00,2018-04-09 23:00:00
57,NYBG,04/10/2018,10:00-11:00PM,3322,23:00:00,2018-04-10 23:00:00
57,NYBG,04/11/2018,10:00-11:00PM,3471,23:00:00,2018-04-11 23:00:00
57,NYBG,04/12/2018,10:00-11:00PM,3661,23:00:00,2018-04-12 23:00:00
57,NYBG,04/13/2018,10:00-11:00PM,4161,23:00:00,2018-04-13 23:00:00
57,NYBG,04/14/2018,10:00-11:00PM,3770,23:00:00,2018-04-14 23:00:00
57,NYBG,04/15/2018,10:00-11:00PM,2734,23:00:00,2018-04-15 23:00:00
57,NYBG,09/23/2017,10:00-11:00PM,950,23:00:00,2017-09-23 23:00:00
57,NYBG,09/24/2017,10:00-11:00PM,718,23:00:00,2017-09-24 23:00:00
57,NYBG,09/25/2017,10:00-11:00PM,866,23:00:00,2017-09-25 23:00:00
57,NYBG,09/26/2017,10:00-11:00PM,785,23:00:00,2017-09-26 23:00:00
57,NYBG,09/27/2017,10:00-11:00PM,745,23:00:00,2017-09-27 23:00:00
57,NYBG,09/28/2017,10:00-11:00PM,830,23:00:00,2017-09-28 23:00:00
57,NYBG,09/29/2017,10:00-11:00PM,1048,23:00:00,2017-09-29 23:00:00
57,NYBG,09/30/2017,10:00-11:00PM,871,23:00:00,2017-09-30 23:00:00
57,NYBG,10/01/2017,10:00-11:00PM,674,23:00:00,2017-10-01 23:00:00
57,NYBG,10/07/2017,10:00-11:00PM,288,23:00:00,2017-10-07 23:00:00
57,NYBG,10/08/2017,10:00-11:00PM,248,23:00:00,2017-10-08 23:00:00
57,NYBG,10/09/2017,10:00-11:00PM,182,23:00:00,2017-10-09 23:00:00
57,NYBG,10/10/2017,10:00-11:00PM,238,23:00:00,2017-10-10 23:00:00
57,NYBG,10/11/2017,10:00-11:00PM,209,23:00:00,2017-10-11 23:00:00
57,NYBG,10/12/2017,10:00-11:00PM,231,23:00:00,2017-10-12 23:00:00
57,NYBG,10/13/2017,10:00-11:00PM,283,23:00:00,2017-10-13 23:00:00
57,NYBG,10/14/2017,10:00-11:00PM,281,23:00:00,2017-10-14 23:00:00
57,NYBG,10/15/2017,10:00-11:00PM,209,23:00:00,2017-10-15 23:00:00
57,NYBG,10/28/2017,10:00-11:00PM,142,23:00:00,2017-10-28 23:00:00
57,NYBG,10/29/2017,10:00-11:00PM,101,23:00:00,2017-10-29 23:00:00
57,NYBG,10/30/2017,10:00-11:00PM,112,23:00:00,2017-10-30 23:00:00
57,NYBG,10/31/2017,10:00-11:00PM,111,23:00:00,2017-10-31 23:00:00
57,NYBG,11/01/2017,10:00-11:00PM,108,23:00:00,2017-11-01 23:00:00
57,NYBG,11/02/2017,10:00-11:00PM,111,23:00:00,2017-11-02 23:00:00
57,NYBG,11/03/2017,10:00-11:00PM,139,23:00:00,2017-11-03 23:00:00
57,NYBG,11/04/2017,10:00-11:00PM,98,23:00:00,2017-11-04 23:00:00
57,NYBG,11/05/2017,10:00-11:00PM,73,23:00:00,2017-11-05 23:00:00
60,Division Street,03/04/2017,10:00-11:00PM,663,23:00:00,2017-03-04 23:00:00
60,Division Street,03/05/2017,10:00-11:00PM,423,23:00:00,2017-03-05 23:00:00
60,Division Street,03/06/2017,10:00-11:00PM,487,23:00:00,2017-03-06 23:00:00
60,Division Street,03/07/2017,10:00-11:00PM,564,23:00:00,2017-03-07 23:00:00
60,Division Street,03/08/2017,10:00-11:00PM,567,23:00:00,2017-03-08 23:00:00
60,Division Street,03/09/2017,10:00-11:00PM,627,23:00:00,2017-03-09 23:00:00
60,Division Street,03/10/2017,10:00-11:00PM,613,23:00:00,2017-03-10 23:00:00
60,Division Street,03/11/2017,10:00-11:00PM,612,23:00:00,2017-03-11 23:00:00
60,Division Street,03/12/2017,10:00-11:00PM,247,23:00:00,2017-03-12 23:00:00
60,Division Street,09/09/2017,10:00-11:00PM,779,23:00:00,2017-09-09 23:00:00
60,Division Street,09/10/2017,10:00-11:00PM,675,23:00:00,2017-09-10 23:00:00
60,Division Street,09/11/2017,10:00-11:00PM,485,23:00:00,2017-09-11 23:00:00
60,Division Street,09/12/2017,10:00-11:00PM,566,23:00:00,2017-09-12 23:00:00
60,Division Street,09/13/2017,10:00-11:00PM,513,23:00:00,2017-09-13 23:00:00
60,Division Street,09/14/2017,10:00-11:00PM,574,23:00:00,2017-09-14 23:00:00
60,Division Street,09/15/2017,10:00-11:00PM,732,23:00:00,2017-09-15 23:00:00
60,Division Street,09/16/2017,10:00-11:00PM,764,23:00:00,2017-09-16 23:00:00
60,Division Street,09/17/2017,10:00-11:00PM,663,23:00:00,2017-09-17 23:00:00
60,Division Street,09/30/2017,10:00-11:00PM,2573,23:00:00,2017-09-30 23:00:00
60,Division Street,10/01/2017,10:00-11:00PM,2800,23:00:00,2017-10-01 23:00:00
60,Division Street,10/02/2017,10:00-11:00PM,1998,23:00:00,2017-10-02 23:00:00
60,Division Street,10/03/2017,10:00-11:00PM,2519,23:00:00,2017-10-03 23:00:00
60,Division Street,10/04/2017,10:00-11:00PM,2679,23:00:00,2017-10-04 23:00:00
60,Division Street,10/05/2017,10:00-11:00PM,3024,23:00:00,2017-10-05 23:00:00
60,Division Street,10/06/2017,10:00-11:00PM,2682,23:00:00,2017-10-06 23:00:00
60,Division Street,10/07/2017,10:00-11:00PM,2923,23:00:00,2017-10-07 23:00:00
60,Division Street,10/08/2017,10:00-11:00PM,2007,23:00:00,2017-10-08 23:00:00
60,Division Street,11/04/2017,10:00-11:00PM,3002,23:00:00,2017-11-04 23:00:00
60,Division Street,11/05/2017,10:00-11:00PM,2323,23:00:00,2017-11-05 23:00:00
60,Division Street,11/06/2017,10:00-11:00PM,2421,23:00:00,2017-11-06 23:00:00
60,Division Street,11/07/2017,10:00-11:00PM,2736,23:00:00,2017-11-07 23:00:00
60,Division Street,11/08/2017,10:00-11:00PM,2674,23:00:00,2017-11-08 23:00:00
60,Division Street,11/09/2017,10:00-11:00PM,2671,23:00:00,2017-11-09 23:00:00
60,Division Street,11/10/2017,10:00-11:00PM,2962,23:00:00,2017-11-10 23:00:00
60,Division Street,11/11/2017,10:00-11:00PM,5836,23:00:00,2017-11-11 23:00:00
60,Division Street,11/12/2017,10:00-11:00PM,4431,23:00:00,2017-11-12 23:00:00
60,Division Street,11/13/2017,10:00-11:00PM,2214,23:00:00,2017-11-13 23:00:00
60,Division Street,11/14/2017,10:00-11:00PM,2704,23:00:00,2017-11-14 23:00:00
60,Division Street,11/15/2017,10:00-11:00PM,2627,23:00:00,2017-11-15 23:00:00
60,Division Street,11/16/2017,10:00-11:00PM,2857,23:00:00,2017-11-16 23:00:00
60,Division Street,11/17/2017,10:00-11:00PM,2815,23:00:00,2017-11-17 23:00:00
60,Division Street,11/18/2017,10:00-11:00PM,2956,23:00:00,2017-11-18 23:00:00
60,Division Street,11/19/2017,10:00-11:00PM,2292,23:00:00,2017-11-19 23:00:00
61,Fresh Kills West,09/09/2017,10:00-11:00PM,714,23:00:00,2017-09-09 23:00:00
61,Fresh Kills West,09/10/2017,10:00-11:00PM,402,23:00:00,2017-09-10 23:00:00
61,Fresh Kills West,09/11/2017,10:00-11:00PM,438,23:00:00,2017-09-11 23:00:00
61,Fresh Kills West,09/12/2017,10:00-11:00PM,517,23:00:00,2017-09-12 23:00:00
61,Fresh Kills West,09/13/2017,10:00-11:00PM,560,23:00:00,2017-09-13 23:00:00
61,Fresh Kills West,09/14/2017,10:00-11:00PM,542,23:00:00,2017-09-14 23:00:00
61,Fresh Kills West,09/15/2017,10:00-11:00PM,782,23:00:00,2017-09-15 23:00:00
61,Fresh Kills West,09/16/2017,10:00-11:00PM,783,23:00:00,2017-09-16 23:00:00
61,Fresh Kills West,09/17/2017,10:00-11:00PM,387,23:00:00,2017-09-17 23:00:00
61,Fresh Kills West,11/11/2017,10:00-11:00PM,626,23:00:00,2017-11-11 23:00:00
61,Fresh Kills West,11/12/2017,10:00-11:00PM,512,23:00:00,2017-11-12 23:00:00
61,Fresh Kills West,11/13/2017,10:00-11:00PM,582,23:00:00,2017-11-13 23:00:00
61,Fresh Kills West,11/14/2017,10:00-11:00PM,570,23:00:00,2017-11-14 23:00:00
61,Fresh Kills West,11/15/2017,10:00-11:00PM,610,23:00:00,2017-11-15 23:00:00
61,Fresh Kills West,11/16/2017,10:00-11:00PM,674,23:00:00,2017-11-16 23:00:00
61,Fresh Kills West,11/17/2017,10:00-11:00PM,730,23:00:00,2017-11-17 23:00:00
61,Fresh Kills West,11/18/2017,10:00-11:00PM,654,23:00:00,2017-11-18 23:00:00
61,Fresh Kills West,11/19/2017,10:00-11:00PM,512,23:00:00,2017-11-19 23:00:00
62,Queens College,04/07/2018,10:00-11:00PM,1620,23:00:00,2018-04-07 23:00:00
62,Queens College,04/08/2018,10:00-11:00PM,1148,23:00:00,2018-04-08 23:00:00
62,Queens College,04/09/2018,10:00-11:00PM,1390,23:00:00,2018-04-09 23:00:00
62,Queens College,04/10/2018,10:00-11:00PM,1422,23:00:00,2018-04-10 23:00:00
62,Queens College,04/11/2018,10:00-11:00PM,1423,23:00:00,2018-04-11 23:00:00
62,Queens College,04/12/2018,10:00-11:00PM,1600,23:00:00,2018-04-12 23:00:00
62,Queens College,04/13/2018,10:00-11:00PM,1552,23:00:00,2018-04-13 23:00:00
62,Queens College,04/14/2018,10:00-11:00PM,1750,23:00:00,2018-04-14 23:00:00
62,Queens College,04/15/2018,10:00-11:00PM,1199,23:00:00,2018-04-15 23:00:00
62,Queens College,09/09/2017,10:00-11:00PM,2017,23:00:00,2017-09-09 23:00:00
